panchayat_id,panchayat_name,village_name,block_name,district_name,centroid_lat,centroid_lon,dist_to_coast_km,dist_to_water_km,historical_rain_bias,elevation_mean,elevation_std,elevation_min,elevation_max,slope_mean,aspect_mean,lulc_tree_pct,lulc_shrub_pct,lulc_grass_pct,lulc_crop_pct,lulc_urban_pct,lulc_water_pct,lulc_bare_pct
MH_472_528805,Belura,Belura,Khamgaon,Buldhana,20.71266,76.45878,395.72,78.07,-15.0,290.8,20.4,266.3,315.3,1.5,331.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_478_528048,Morgaon,Morgaon,Jamner,Jalgaon,20.80179,75.58021,307.35,23.25,-15.0,308.4,21.6,282.5,334.3,1.5,294.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_478_526728,Vadgaon Bk,Vadgaon Bk,Chopda,Jalgaon,21.19236,75.451,306.69,23.22,-15.0,311.0,21.8,284.8,337.1,1.5,288.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_468_532599,Devri,Devri,Amravati,Amravati,21.11649,77.8333,543.7,86.91,-15.0,263.3,18.4,241.3,285.4,1.5,29.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_472_529571,Pimpalner,Pimpalner,Lonar,Buldhana,19.96943,76.57489,400.25,122.96,-15.0,288.5,20.2,264.3,312.7,1.5,336.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_466_558243,Kendal Kh,Kendal Kh,Rahuri,Ahmednagar,19.4184,74.7298,202.4,60.47,-15.0,448.4,31.4,410.7,486.1,3.2,258.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_543493,Tad Umari,Tad Umari,Kelapur,Yavatmal,20.02709,78.57504,608.49,168.74,-15.0,248.5,17.4,227.6,269.4,1.5,60.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_496_562341,Lonarwadi,Lonarwadi,Pandharpur,Solapur,17.63401,75.16863,210.9,77.52,-15.0,316.6,22.2,290.0,343.3,1.5,277.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_473_541703,Chikali Kh,Chikali Kh,Jiwati,Chandrapur,19.54405,79.08392,658.93,193.59,-15.0,238.3,16.7,218.3,258.4,1.5,81.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_493_568943,Umarani,Umarani,Jat,Sangli,16.90507,75.24973,207.6,107.83,-15.0,315.0,22.1,288.5,341.5,1.5,280.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_485_259697,Bhokar,Bhokar,Central,Nanded,19.21796,77.66844,507.48,40.86,-15.0,266.6,18.7,244.2,289.1,1.5,22.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_493_568714,Sambarwadi,Sambarwadi,Miraj,Sangli,16.94368,74.65083,143.76,55.11,-15.0,457.9,32.1,419.4,496.4,3.2,255.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_466_558410,Dhawalgaon,Dhawalgaon,Shrigonda,Ahmednagar,18.80021,74.48359,170.86,73.01,-15.0,478.0,33.5,437.8,518.2,3.2,248.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_488_561127,Sakat Kh,Sakat Kh,Paranda,Osmanabad,18.37602,75.52092,264.53,90.13,-15.0,309.6,21.7,283.5,335.6,1.5,291.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_470_559155,Gangawadi,Gangawadi,Georai,Beed,19.3305,75.89039,324.28,64.72,-15.0,302.2,21.2,276.8,327.6,1.5,307.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_484_535012,Chaurepathar,Chaurepathar,Katol,Nagpur,21.25431,78.50501,614.94,156.11,-15.0,249.9,17.5,228.9,270.9,1.5,57.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_534543,Waigaon,Waigaon,Samudrapur,Wardha,20.74039,78.84834,643.27,198.6,-15.0,243.0,17.0,222.6,263.4,1.5,71.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_468_532740,Deori,Deori,Bhatkuli,Amravati,21.08856,77.68201,527.71,71.81,-15.0,266.4,18.6,244.0,288.7,1.5,22.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_480_568091,Bhogoli,Bhogoli,Chandgad,Kolhapur,15.94479,74.13661,54.99,84.25,-7.6,768.2,61.5,675.9,860.4,2.5,223.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_494_563156,Khadaki,Khadaki,Wai,Satara,17.82785,73.97274,93.47,73.54,-3.9,539.3,37.7,494.0,584.5,3.2,226.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_467_530306,Dhanora Bk,Dhanora Bk,Murtijapur,Akola,20.66941,77.43916,496.54,74.57,-15.0,271.2,19.0,248.4,294.0,1.5,12.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_493_568751,Narwad,Narwad,Miraj,Sangli,16.75045,74.74638,154.91,58.45,-15.0,446.4,31.3,408.9,484.0,3.2,259.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_553380,Chindharan,Chindharan,Panvel,Raigad,19.06664,73.16211,40.46,93.83,4.6,1010.7,70.8,925.8,1095.7,14.5,192.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_492_565099,Mulgaon,Mulgaon,Khed,Ratnagiri,17.62585,73.37948,36.87,112.17,33.7,832.3,58.3,762.4,902.3,14.5,201.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_543607,Soit,Soit,Ralegaon,Yavatmal,20.34054,78.51787,605.54,184.49,-15.0,249.6,17.5,228.6,270.6,1.5,57.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_467_529964,Dhanegaon,Dhanegaon,Balapur,Akola,20.60693,76.83533,433.33,68.13,-15.0,283.3,19.8,259.5,307.1,1.5,347.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_479_547978,Khapardevhiwra,Khapardevhiwra,Ghansawangi,Jalna,19.44145,75.93892,329.2,67.3,-15.0,301.2,21.1,275.9,326.5,1.5,309.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_497_553207,Merdi,Merdi,Murbad,Thane,19.40164,73.70262,94.67,62.53,2.2,701.5,49.1,642.6,760.4,14.5,215.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_470_560026,Waghala,Waghala,Ambejogai,Beed,18.66807,76.36939,359.22,109.05,-15.0,292.6,20.5,268.0,317.2,1.5,327.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_492_565293,Mirvane,Mirvane,Chiplun,Ratnagiri,17.44061,73.39934,51.2,118.43,36.7,820.4,57.4,751.5,889.3,14.5,202.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_480_567377,Bhamate,Bhamate,Karvir,Kolhapur,16.70333,74.09152,90.06,11.56,-6.6,525.0,36.8,480.9,569.2,3.2,231.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_466_557218,Hivargaon,Hivargaon,Akola,Ahmednagar,19.62496,74.09223,137.73,50.63,-6.6,524.9,36.7,480.9,569.0,3.2,231.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_472_528644,Datala,Datala,Malkapur,Buldhana,20.80686,76.18951,369.64,69.18,-15.0,296.2,20.7,271.4,321.0,1.5,320.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_489_546732,Sambar,Sambar,Parbhani,Parbhani,19.3743,76.89576,429.6,52.26,-15.0,282.1,19.7,258.4,305.7,1.5,349.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_494_564016,Bhaleghar,Bhaleghar,Jaoli,Satara,17.8475,73.84646,80.18,75.89,-1.0,554.4,38.8,507.9,601.0,3.2,221.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_495_566353,Madhaliwadi,Madhaliwadi,Vaibhavvadi,Sindhudurg,16.54645,73.75981,69.49,49.91,0.9,604.1,42.3,553.4,654.9,14.5,217.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_542735,Paradh,Paradh,Pusad,Yavatmal,20.06818,77.47438,494.83,109.2,-15.0,270.5,18.9,247.8,293.2,1.5,13.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_466_557477,Akalapur,Akalapur,Sangamner,Ahmednagar,19.27947,74.22066,149.66,85.29,-9.5,509.5,35.7,466.7,552.4,3.2,237.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_475_539873,Watra Bk M,Watra Bk M,Aheri,Gadchiroli,19.25518,79.9546,741.28,279.33,-15.0,220.9,15.5,202.3,239.5,1.5,118.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_474_526179,Kamkhede,Kamkhede,Sindkhede,Dhule,21.25883,74.86884,254.43,69.45,-15.0,431.7,30.2,395.5,468.0,3.2,264.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_479_547576,Bramhankheda,Bramhankheda,Jalna,Jalna,19.82334,76.05468,344.14,86.82,-15.0,298.9,20.9,273.8,324.0,1.5,314.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_554200,Sudkoli,Sudkoli,Alibag,Raigad,18.51127,73.00297,20.03,89.33,0.3,47.2,3.3,43.3,51.2,1.8,186.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_467_529640,Pathardi,Pathardi,Telhara,Akola,21.03586,76.95507,452.47,18.84,-15.0,280.9,19.7,257.3,304.5,1.5,352.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_485_545013,Kolgaon,Kolgaon,Biloli,Nanded,18.85749,77.69499,499.8,49.52,-15.0,266.1,18.6,243.8,288.4,1.5,23.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_478_527107,Kanhale Kh,Kanhale Kh,Bhusawal,Jalgaon,20.99813,75.80369,335.01,25.33,-15.0,303.9,21.3,278.4,329.5,1.5,303.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_466_557681,Gurjarwadi,Gurjarwadi,Shrirampur,Ahmednagar,19.55984,74.7954,209.93,53.3,-15.0,440.6,30.8,403.6,477.5,3.2,261.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_484_534949,Isapur,Isapur,Katol,Nagpur,21.31878,78.64307,630.29,170.78,-15.0,247.1,17.3,226.4,267.9,1.5,63.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_494_564427,Kumbhargaon,Kumbhargaon,Patan,Satara,17.21604,74.00309,78.84,61.08,-4.6,535.6,37.5,490.6,580.6,3.2,228.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_476_538042,Jamakudo,Jamakudo,Salekasa,Gondia,21.25575,80.58245,828.02,371.37,-15.0,208.4,14.6,190.8,225.9,1.5,144.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_476_538402,Gadegaon,Gadegaon,Deori,Gondia,20.94641,80.42281,808.16,356.26,-15.0,211.5,14.8,193.8,229.3,1.5,137.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_534145,Asala,Asala,Wardha,Wardha,20.63241,78.57742,614.21,175.58,-15.0,248.5,17.4,227.6,269.3,1.5,60.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_478_526801,Pimpri,Pimpri,Yawal,Jalgaon,21.13334,75.65313,324.29,16.78,-15.0,306.9,21.5,281.1,332.7,1.5,297.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_470_559674,Yelambghat,Yelambghat,Bid,Beed,18.8087,75.79854,306.73,93.01,-15.0,304.0,21.3,278.5,329.6,1.5,303.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_479_548206,Tokwadi,Tokwadi,Mantha,Jalna,19.66733,76.41172,379.65,112.52,-15.0,291.8,20.4,267.3,316.2,1.5,329.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_469_549221,Potul,Potul,Gangapur,Aurangabad,19.92293,75.14328,252.16,49.81,-15.0,317.1,22.2,290.5,343.8,1.5,276.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_470_560047,Girwli,Girwli,Ambejogai,Beed,18.74335,76.45939,370.58,96.91,-15.0,290.8,20.4,266.3,315.3,1.5,331.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_554874,Dharavali,Dharavali,Shrivardhan,Raigad,18.0272,73.10852,24.23,96.2,2.1,996.1,69.7,912.5,1079.8,14.5,190.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_477_546231,Datti,Datti,Kalamnuri,Hingoli,19.47932,77.4393,486.52,44.64,-15.0,271.2,19.0,248.4,294.0,1.5,12.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_475_539135,Botheda,Botheda,Gadchiroli,Gadchiroli,20.24952,80.12877,772.35,322.58,-15.0,217.4,15.2,199.2,235.7,1.5,125.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_477_546054,Daregaon,Daregaon,Aundha (Nagnath),Hingoli,19.52295,77.0823,449.16,52.28,-15.0,278.4,19.5,255.0,301.8,1.5,357.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_492_564901,Olgaon,Olgaon,Dapoli,Ratnagiri,17.69322,73.17996,16.11,116.93,5.8,952.0,66.6,872.1,1031.9,14.5,193.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_555090,Gothe Kh,Gothe Kh,Mahad,Raigad,18.0862,73.37019,42.68,70.72,32.1,841.8,58.9,771.1,912.4,14.5,201.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_543395,Pardi,Pardi,Ghatanji,Yavatmal,20.01149,78.37918,587.96,151.85,-15.0,252.4,17.7,231.2,273.7,1.5,51.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_496_562910,Mugali,Mugali,Akkalkot,Solapur,17.40503,76.35621,327.9,55.51,-15.0,292.9,20.5,268.3,317.5,1.5,327.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_494_563725,Pimpri,Pimpri,Koregaon,Satara,17.54411,74.2115,114.73,77.85,-9.3,510.6,35.7,467.8,553.5,3.2,236.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_542328,Belori,Belori,Kalamb,Yavatmal,20.29874,78.38166,591.13,174.9,-15.0,252.4,17.7,231.1,273.6,1.5,52.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_474_526025,Mukhed,Mukhed,Shirpur,Dhule,21.45503,74.80778,259.73,65.25,-15.0,439.1,30.7,402.2,475.9,3.2,261.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_484_535523,Shahapur,Shahapur,Ramtek,Nagpur,21.531,79.28797,700.26,239.77,-15.0,234.2,16.4,214.6,253.9,1.5,90.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_533428,Delwadi,Delwadi,Ashti,Wardha,21.24545,78.09849,573.32,113.97,-15.0,258.0,18.1,236.3,279.8,1.5,40.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_475_538972,Bhurantola,Bhurantola,Dhanora,Gadchiroli,20.28911,80.21833,782.1,332.89,-15.0,215.6,15.1,197.5,233.8,1.5,129.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_476_538366,Dawaki,Dawaki,Deori,Gondia,21.09916,80.39033,806.32,351.77,-15.0,212.2,14.9,194.3,230.1,1.5,136.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_544066,Kolgaon,Kolgaon,Wani,Yavatmal,19.86849,79.11278,663.14,208.35,-15.0,237.7,16.6,217.8,257.7,1.5,82.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_473_540589,Bikli,Bikli,Nagbhir,Chandrapur,20.65807,79.63031,723.56,279.74,-15.0,227.4,15.9,208.3,246.5,1.5,104.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_497_552789,Vl Valmikinagar,Vl Valmikinagar,Shahapur,Thane,19.48006,73.65485,90.08,52.79,3.3,733.7,51.4,672.0,795.4,14.5,213.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_484_534930,Babulkheda,Babulkheda,Katol,Nagpur,21.34279,78.546,620.89,160.98,-15.0,249.1,17.4,228.2,270.0,1.5,58.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_543837,Wallasa,Wallasa,Zari-Jamani,Yavatmal,19.92541,78.79907,630.84,181.96,-15.0,244.0,17.1,223.5,264.5,1.5,69.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_470_559080,Anandwadi,Anandwadi,Shirur (kasar),Beed,18.9754,75.58298,287.98,65.46,-15.0,308.3,21.6,282.4,334.3,1.5,294.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_494_563717,Katewadi,Katewadi,Koregaon,Satara,17.62761,74.20529,119.43,70.33,-9.1,511.4,35.8,468.4,554.3,3.2,236.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_533934,Singoda,Singoda,Seloo,Wardha,20.83052,78.57861,616.18,168.93,-15.0,248.4,17.4,227.5,269.3,1.5,60.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_665_551710,Tawa,Tawa,Dahanu,Palghar,19.86494,72.93956,24.83,62.29,0.1,42.2,3.0,38.6,45.8,1.8,183.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_472_528456,Lasura Bk,Lasura Bk,Shegaon,Buldhana,20.75684,76.63353,414.39,62.26,-15.0,287.3,20.1,263.2,311.4,1.5,338.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_553492,Karade Kh,Karade Kh,Panvel,Raigad,18.88061,73.16483,36.34,82.02,4.8,1000.7,70.1,916.6,1084.8,14.5,192.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_492_565844,Ozare Bk,Ozare Bk,Sangameshwar,Ratnagiri,17.01069,73.80524,53.77,54.39,-0.1,559.4,39.2,512.3,606.4,3.2,219.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_534584,Yedalabad,Yedalabad,Samudrapur,Wardha,20.64338,79.08756,667.16,225.48,-15.0,238.2,16.7,218.2,258.3,1.5,81.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_665_552428,Khairpada,Khairpada,Vasai,Palghar,19.46755,72.86073,9.85,87.57,0.0,35.9,2.5,32.9,38.9,1.8,180.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_495_566536,Shrawan,Shrawan,Malwan,Sindhudurg,16.23924,73.57444,42.59,84.11,40.3,715.3,50.1,655.2,775.5,14.5,210.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_553817,Ambivali T Wankhal,Ambivali T Wankhal,Central,Raigad,18.84495,73.23067,43.64,74.04,10.5,959.6,67.2,879.0,1040.3,14.5,195.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_543757,Goraj,Goraj,Maregaon,Yavatmal,20.19631,78.9268,647.05,209.48,-15.0,241.5,16.9,221.2,261.7,1.5,74.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_481_560898,Jawalga,Jawalga,Deoni,Latur,18.27318,76.91785,407.97,100.36,-15.0,281.6,19.7,258.0,305.3,1.5,350.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_472_529225,Antri Khedekar,Antri Khedekar,Chikhli,Buldhana,20.22814,76.29682,373.56,115.92,-15.0,294.1,20.6,269.3,318.8,1.5,324.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_467_529994,Paritwada,Paritwada,Akola,Akola,20.81638,76.97549,450.51,42.73,-15.0,280.5,19.6,257.0,304.0,1.5,353.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_477_546050,Jalaldhaba,Jalaldhaba,Aundha (Nagnath),Hingoli,19.57452,77.14714,456.09,55.15,-15.0,277.1,19.4,253.8,300.3,1.5,0.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_468_531553,Raksha,Raksha,Chikhaldara,Amravati,21.45667,77.11313,479.44,30.85,-15.0,277.7,19.4,254.5,301.0,1.5,358.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_472_529010,Ghatbori,Ghatbori,Mehkar,Buldhana,20.31942,76.70043,416.29,102.75,-15.0,286.0,20.0,262.0,310.0,1.5,341.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_534027,Tuljapur,Tuljapur,Seloo,Wardha,20.73497,78.70583,628.44,184.51,-15.0,245.9,17.2,225.2,266.5,1.5,65.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_534067,Dhamangaon,Dhamangaon,Wardha,Wardha,20.7785,78.45771,603.13,158.43,-15.0,250.8,17.6,229.7,272.0,1.5,55.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_555130,Shiravali,Shiravali,Mahad,Raigad,17.94515,73.42359,38.37,79.1,40.0,805.8,56.4,738.2,873.5,14.5,203.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_473_541176,Waigaon Raiyyatwari,Waigaon Raiyyatwari,Bhadravati,Chandrapur,20.23561,79.26216,682.31,241.15,-15.0,234.8,16.4,215.1,254.4,1.5,89.0,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_480_567763,Pachavade,Pachavade,Bhudargad,Kolhapur,16.35378,74.13097,76.67,39.19,-7.4,520.3,36.4,476.6,564.0,3.2,233.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_468_531570,Sawarpani,Sawarpani,Chikhaldara,Amravati,21.25028,77.2073,483.06,22.2,-15.0,275.9,19.3,252.7,299.0,1.5,2.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_471_536923,Kharadi,Kharadi,Bhandara,Bhandara,21.13996,79.51287,716.39,260.64,-15.0,229.7,16.1,210.4,249.1,1.5,99.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_481_560552,Yerol,Yerol,Shirur-Anantpal,Latur,18.38438,76.89442,407.14,90.31,-15.0,282.1,19.7,258.5,305.8,1.5,349.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_496_251583,Dudhani,Dudhani,Central,Solapur,17.36202,76.36709,328.45,58.98,-15.0,292.7,20.5,268.1,317.3,1.5,327.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_553664,Kirawali,Kirawali,Karjat,Raigad,18.93369,73.31097,51.78,72.37,22.0,915.4,64.1,838.5,992.4,14.5,199.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_491_554783,Bhanang Kond,Bhanang Kond,Tala,Raigad,18.2611,73.17071,50.88,77.66,5.1,969.3,67.9,887.8,1050.8,14.5,193.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_480_567915,Deulwadi,Deulwadi,Ajra,Kolhapur,16.07063,74.18007,63.3,70.02,-8.6,514.4,36.0,471.2,557.6,3.2,235.6,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_488_561225,Gikhali,Gikhali,Bhum,Osmanabad,18.63305,75.67595,288.05,104.18,-15.0,306.5,21.5,280.7,332.3,1.5,298.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_534629,Sonegaon,Sonegaon,Samudrapur,Wardha,20.59646,78.97383,654.9,215.74,-15.0,240.5,16.8,220.4,260.7,1.5,76.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_494_563408,Hawaldarwadi,Hawaldarwadi,Man,Satara,17.72483,74.82667,181.46,54.0,-15.0,436.8,30.6,400.1,473.5,3.2,262.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_469_549332,Wahegaon,Wahegaon,Gangapur,Aurangabad,19.69656,74.9079,223.32,46.53,-15.0,427.1,29.9,391.2,462.9,3.2,266.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_542167,Ganori,Ganori,Babulgaon,Yavatmal,20.53812,78.17144,571.12,142.23,-15.0,256.6,18.0,235.0,278.2,1.5,43.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_665_551984,Shivali,Shivali,Mokhada,Palghar,19.8534,73.34374,65.46,21.73,27.6,937.2,65.6,858.4,1015.9,14.5,200.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_488_561689,Sawalsur,Sawalsur,Umarga,Osmanabad,17.95783,76.64839,371.08,86.31,-15.0,287.0,20.1,262.9,311.2,1.5,339.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_480_567756,Tikkewadi,Tikkewadi,Bhudargad,Kolhapur,16.37226,74.12302,77.58,37.36,-7.3,521.2,36.5,477.4,565.0,3.2,233.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_470_559054,Ukhalwadi,Ukhalwadi,Shirur (kasar),Beed,18.96985,75.42132,271.04,60.31,-15.0,311.6,21.8,285.4,337.7,1.5,287.7,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_479_547725,Malewadi,Malewadi,Badnapur,Jalna,19.96115,75.69397,309.35,65.8,-15.0,306.1,21.4,280.4,331.8,1.5,299.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_468_532687,Sultanpur,Sultanpur,Amravati,Amravati,20.93971,77.88879,546.38,96.66,-15.0,262.2,18.4,240.1,284.3,1.5,31.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_665_552190,Salgaon,Salgaon,Palghar,Palghar,19.81698,72.74675,17.1,83.04,0.0,26.7,1.9,24.5,29.0,1.8,175.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_489_546577,Manmodi,Manmodi,Jintur,Parbhani,19.59008,76.64126,403.19,88.01,-15.0,287.2,20.1,263.1,311.3,1.5,338.9,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_543099,Morwadi,Morwadi,Mahagaon,Yavatmal,19.93767,77.69336,515.83,101.86,-15.0,266.1,18.6,243.8,288.5,1.5,23.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_468_532681,Borgaon,Borgaon,Amravati,Amravati,21.00044,77.81938,540.21,87.85,-15.0,263.6,18.5,241.4,285.8,1.5,28.4,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_466_251553,Shrigonda,Shrigonda,Central,Ahmednagar,18.61716,74.69306,191.64,53.3,-15.0,452.8,31.7,414.8,490.9,3.2,257.1,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_498_534680,Panchgavhan,Panchgavhan,Samudrapur,Wardha,20.60127,78.89375,646.65,207.68,-15.0,242.1,16.9,221.8,262.4,1.5,73.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_500_542344,Paloti,Paloti,Kalamb,Yavatmal,20.2696,78.45644,598.79,177.69,-15.0,250.9,17.6,229.8,272.0,1.5,55.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_486_525436,Mohida,Mohida,Talode,Nandurbar,21.60842,74.29188,227.74,35.59,-11.1,501.0,35.1,458.9,543.1,3.2,240.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_488_561650,Udatpur,Udatpur,Lohara,Osmanabad,17.98932,76.48091,355.17,72.15,-15.0,290.4,20.3,266.0,314.7,1.5,332.2,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_496_562682,Kagasht,Kagasht,Mangalvedhe,Solapur,17.41027,75.55562,244.11,45.21,-15.0,308.9,21.6,283.0,334.8,1.5,293.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_486_525304,Bilgaon,Bilgaon,Akrani,Nandurbar,21.89632,74.31549,252.35,67.37,-11.6,498.1,34.9,456.3,540.0,3.2,241.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
